swann_armour_dec;Forge Swann Armour;;;;;;;;;;;;;x
swann_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Swann;;;;;;;;;;;;;x
connington_armour_dec;Forge Griffin Armour;;;;;;;;;;;;;x
connington_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Connington;;;;;;;;;;;;;x
lothston_armour_dec;Forge Lothston Armour;;;;;;;;;;;;;x
lothston_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Lothston;;;;;;;;;;;;;x
whent_armour_dec;Forge Whent Armour;;;;;;;;;;;;;x
whent_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Whent;;;;;;;;;;;;;x
gardener_armour_dec;Forge Green Hand Armour;;;;;;;;;;;;;x
gardener_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Gardener;;;;;;;;;;;;;x
dustin_armour_dec;Forge Dustin Armour;;;;;;;;;;;;;x
dustin_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Dustin;;;;;;;;;;;;;x
glover_armour_dec;Forge Glover Armour;;;;;;;;;;;;;x
glover_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Glover;;;;;;;;;;;;;x
redfort_armour_dec;Forge Redfort Armour;;;;;;;;;;;;;x
redfort_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Redfort;;;;;;;;;;;;;x
tarly_armour_dec;Forge Horn Hill Armour;;;;;;;;;;;;;x
tarly_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of Horn Hill;;;;;;;;;;;;;x
hornwood_armour_dec;Forge Hornwood Armour;;;;;;;;;;;;;x
hornwood_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Hornwood;;;;;;;;;;;;;x
massey_armour_dec;Forge Stonedance Armour;;;;;;;;;;;;;x
massey_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Massey;;;;;;;;;;;;;x
royce_armour_dec;Forge Royce Armour;;;;;;;;;;;;;x
royce_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Royce;;;;;;;;;;;;;x
crakehall_armour_dec;Forge Crakehall Armour;;;;;;;;;;;;;x
crakehall_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Crakehall;;;;;;;;;;;;;x
bulwer_armour_dec;Forge Bulwer Armour;;;;;;;;;;;;;x
bulwer_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Bulwer;;;;;;;;;;;;;x
oakheart_armour_dec;Forge Oakheart Armour;;;;;;;;;;;;;x
oakheart_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Oakheart;;;;;;;;;;;;;x
mormont_armour_dec;Forge Mormont Armour;;;;;;;;;;;;;x
mormont_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Mormont;;;;;;;;;;;;;x
umber_armour_dec;Forge Umber Armour;;;;;;;;;;;;;x
umber_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Umber;;;;;;;;;;;;;x
kraken_helm_dec;Forge Kraken Helm;;;;;;;;;;;;;x
kraken_helm_dec_desc;Command your smiths to forge you a fine helmet in the style of House Greyjoy;;;;;;;;;;;;;x
raven_helm_dec;Forge Raven Winged Helm;;;;;;;;;;;;;x
raven_helm_dec_desc;Command your smiths to forge you a fine helmet in the style of House Rayder;;;;;;;;;;;;;x
golden_armbands_dec;Forge Golden Armbands;;;;;;;;;;;;;x
golden_armbands_dec_desc;Command your smiths to forge you a fine golden armbands, engraved with the runes of the First Men;;;;;;;;;;;;;x
beesbury_beehive_dec;Build Beehives;;;;;;;;;;;;;x
beesbury_beehive_dec_desc;Set aside some land for beehives;;;;;;;;;;;;;x
golden_apple_forge_dec;Commission a Golden Apple;;;;;;;;;;;;;x
golden_apple_forge_dec_desc;Command your goldsmith to forge you an apple of pure gold;;;;;;;;;;;;;x
golden_apple_pray_dec;Grow a Golden Apple;;;;;;;;;;;;;x
golden_apple_pray_dec_desc;Use your magical gifts to grow a golden apple from the soil;;;;;;;;;;;;;x
silver_harp_dec;Forge a Silver Harp;;;;;;;;;;;;;x
silver_harp_dec_desc;Command your goldsmith to forge you a silver harp;;;;;;;;;;;;;x
umber_greatsword_dec;Forge an Umber Greatsword;;;;;;;;;;;;;x
umber_greatsword_dec_desc;Command your smiths to forge you a large greatsword in the style of House Umber;;;;;;;;;;;;;x
baratheon_warhammer_dec;Forge an Baratheon Warhammer;;;;;;;;;;;;;x
baratheon_warhammer_dec_desc;Command your smiths to forge you a large warhammer in the style of House Baratheon;;;;;;;;;;;;;x
apple_bow_dec;Forge an Applewood Bow;;;;;;;;;;;;;x
apple_bow_dec_desc;Command your bowyer to craft you an applewood bow in the style of House Fossoway;;;;;;;;;;;;;x
yew_bow_dec;Forge a Yew and Oak Bow;;;;;;;;;;;;;x
yew_bow_dec_desc;Command your bowyer to craft you a yew and oak bow in the style of House Yew;;;;;;;;;;;;;x
hunter_spear_dec;Forge a Hunting Spear;;;;;;;;;;;;;x
hunter_spear_dec_desc;Command your armourer to craft you an oak hafted spear, perfect for hunting man and beast;;;;;;;;;;;;;x
vulture_cloak_dec;Craft a Vulture Cloak;;;;;;;;;;;;;x
vulture_cloak_dec_desc;Craft a cloak from the feathers of vultures;;;;;;;;;;;;;x
crane_cloak_dec;Craft a Crane Cloak;;;;;;;;;;;;;x
crane_cloak_dec_desc;Craft a cloak from the feathers of cranes;;;;;;;;;;;;;x
raven_cloak_dec;Craft a Raven Cloak;;;;;;;;;;;;;x
raven_cloak_dec_desc;Craft a cloak from the feathers of ravens;;;;;;;;;;;;;x
edmure_cloak_dec;Craft a Tully Cloak;;;;;;;;;;;;;x
edmure_cloak_dec_desc;Commission a cloak in the traditional style of House Tully of Riverrun;;;;;;;;;;;;;x
bolton_armour_dec;Forge Flayed Man Armour;;;;;;;;;;;;;x
bolton_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Bolton;;;;;;;;;;;;;x
banefort_armour_dec;Forge Banefort Armour;;;;;;;;;;;;;x
banefort_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Banefort;;;;;;;;;;;;;x
brax_armour_dec;Forge Brax Armour;;;;;;;;;;;;;x
brax_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Brax;;;;;;;;;;;;;x
jast_armour_dec;Forge Jast Armour;;;;;;;;;;;;;x
jast_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Jast;;;;;;;;;;;;;x
manderly_armour_dec;Forge Manderly Armour;;;;;;;;;;;;;x
manderly_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Manderly;;;;;;;;;;;;;x
blackfyre_armour_dec;Forge Blackfyre Armour;;;;;;;;;;;;;x
blackfyre_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Blackfyre;;;;;;;;;;;;;x
varezys_armour_dec;Forge Varezys Armour;;;;;;;;;;;;;x
varezys_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Varezys;;;;;;;;;;;;;x
saerynar_armour_dec;Forge Saerynar Armour;;;;;;;;;;;;;x
saerynar_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Saerynar;;;;;;;;;;;;;x
saerys_armour_dec;Forge Saerys Armour;;;;;;;;;;;;;x
saerys_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Saerys;;;;;;;;;;;;;x
saerystos_armour_dec;Forge Saerystos Armour;;;;;;;;;;;;;x
saerystos_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Saerystos;;;;;;;;;;;;x
stark_targaryen_armour_dec;Forge Stark-Targaryen Armour;;;;;;;;;;;;;x
stark_targaryen_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Stark-Targaryen;;;;;;;;;;;;;x
karstark_armour_dec;Forge Winter Sun Armour;;;;;;;;;;;;;x
karstark_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Karstark;;;;;;;;;;;;;x
harroway_armour_dec;Forge Harroway Armour;;;;;;;;;;;;;x
harroway_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Harroway;;;;;;;;;;;;;x
mudd_armour_dec;Forge Mudd Armour;;;;;;;;;;;;;x
mudd_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Mudd;;;;;;;;;;;;;x
toyne_armour_dec;Forge Toyne Armour;;;;;;;;;;;;;x
toyne_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Toyne;;;;;;;;;;;;;x
errol_armour_dec;Forge Errol Armour;;;;;;;;;;;;;x
errol_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Errol;;;;;;;;;;;;;x
penrose_armour_dec;Forge Penrose Armour;;;;;;;;;;;;;x
penrose_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Penrose;;;;;;;;;;;;;x
estermont_armour_dec;Forge Estermont Armour;;;;;;;;;;;;;x
estermont_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Estermont;;;;;;;;;;;;;x
seaworth_armour_dec;Forge Seaworth Armour;;;;;;;;;;;;;x
seaworth_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Seaworth;;;;;;;;;;;;;x
selmy_armour_dec;Forge Selmy Armour;;;;;;;;;;;;;x
selmy_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Selmy;;;;;;;;;;;;;x
reed_armour_dec;Forge Reed Armour;;;;;;;;;;;;;x
reed_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Reed;;;;;;;;;;;;;x
forrester_armour_dec;Forge Forrester Armour;;;;;;;;;;;;;x
forrester_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Forrester;;;;;;;;;;;;;x
vance_armour_dec;Forge Vance Armour;;;;;;;;;;;;;x
vance_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Vance;;;;;;;;;;;;;x
belmore_armour_dec;Forge Belmore Armour;;;;;;;;;;;;;x
belmore_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Belmore;;;;;;;;;;;;;x
coldwater_armour_dec;Forge Coldwater Armour;;;;;;;;;;;;;x
coldwater_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Coldwater;;;;;;;;;;;;;x
corbray_armour_dec;Forge Corbray Armour;;;;;;;;;;;;;x
corbray_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Corbray;;;;;;;;;;;;;x
egen_armour_dec;Forge Egen Armour;;;;;;;;;;;;;x
egen_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Egen;;;;;;;;;;;;;x
grafton_armour_dec;Forge Grafton Armour;;;;;;;;;;;;;x
grafton_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Grafton;;;;;;;;;;;;;x
sunderland_armour_dec;Forge Sunderland Armour;;;;;;;;;;;;;x
sunderland_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Sunderland;;;;;;;;;;;;;x
royce_otgotm_armour_dec;Forge Royce of the Gates of the Moon Armour;;;;;;;;;;;;;x
royce_otgotm_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Royce of the Gates of the Moon;;;;;;;;;;;;;x
strong_armour_dec;Forge Strong Armour;;;;;;;;;;;;;x
strong_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Strong;;;;;;;;;;;;;x
qoherys_armour_dec;Forge Qoherys Armour;;;;;;;;;;;;;x
qoherys_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Qoherys;;;;;;;;;;;;;x
templeton_armour_dec;Forge Templeton Armour;;;;;;;;;;;;;x
templeton_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Templeton;;;;;;;;;;;;;x
fowler_armour_dec;Forge Fowler Armour;;;;;;;;;;;;;x
fowler_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Fowler;;;;;;;;;;;;;x
dayne_armour_dec;Forge Dayne Armour;;;;;;;;;;;;;x
dayne_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Dayne;;;;;;;;;;;;;x
yronwood_armour_dec;Forge Yronwood Armour;;;;;;;;;;;;;x
yronwood_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Yronwood;;;;;;;;;;;;;x
tarth_armour_dec;Forge Tarth Armour;;;;;;;;;;;;;x
tarth_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Tarth;;;;;;;;;;;;;x
tollett_armour_dec;Forge Tollett Armour;;;;;;;;;;;;;x
tollett_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Tollett;;;;;;;;;;;;;x
florent_armour_dec;Forge Florent Armour;;;;;;;;;;;;;x
florent_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Florent;;;;;;;;;;;;;x
marbrand_armour_dec;Forge Marbrand Armour;;;;;;;;;;;;;x
marbrand_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Marbrand;;;;;;;;;;;;;x
steadmon_armour_dec;Forge Steadmon Armour;;;;;;;;;;;;;x
steadmon_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Steadmon;;;;;;;;;;;;;x
darry_armour_dec;Forge Darry Armour;;;;;;;;;;;;;x
darry_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Darry;;;;;;;;;;;;;x
butterwell_armour_dec;Forge Butterwell Armour;;;;;;;;;;;;;x
butterwell_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Butterwell;;;;;;;;;;;;;x
towers_armour_dec;Forge Towers Armour;;;;;;;;;;;;;x
towers_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Towers;;;;;;;;;;;;;x
mooton_armour_dec;Forge Mooton Armour;;;;;;;;;;;;;x
mooton_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Mooton;;;;;;;;;;;;;x
blackwater_armour_dec;Forge Blackwater Armour;;;;;;;;;;;;;x
blackwater_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Blackwater;;;;;;;;;;;;;x
bar_emmon_armour_dec;Forge Bar Emmon Armour;;;;;;;;;;;;;x
bar_emmon_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Bar Emmon;;;;;;;;;;;;;x
darklyn_armour_dec;Forge Darklyn Armour;;;;;;;;;;;;;x
darklyn_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Darklyn;;;;;;;;;;;;;x
farring_armour_dec;Forge Farring Armour;;;;;;;;;;;;;x
farring_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Farring;;;;;;;;;;;;;x
hayford_armour_dec;Forge Hayford Armour;;;;;;;;;;;;;x
hayford_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Hayford;;;;;;;;;;;;;x
rosby_armour_dec;Forge Rosby Armour;;;;;;;;;;;;;x
rosby_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Rosby;;;;;;;;;;;;;x
rykker_armour_dec;Forge Rykker Armour;;;;;;;;;;;;;x
rykker_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Rykker;;;;;;;;;;;;;x
stokeworth_armour_dec;Forge Stokeworth Armour;;;;;;;;;;;;;x
stokeworth_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Stokeworth;;;;;;;;;;;;;x
smallwood_armour_dec;Forge Smallwood Armour;;;;;;;;;;;;;x
smallwood_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Smallwood;;;;;;;;;;;;;x
harlaw_armour_dec;Forge Harlaw Armour;;;;;;;;;;;;;x
harlaw_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Harlaw;;;;;;;;;;;;;x
goodbrother_armour_dec;Forge Goodbrother Armour;;;;;;;;;;;;;x
goodbrother_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Goodbrother;;;;;;;;;;;;;x
farwynd_armour_dec;Forge Farwynd Armour;;;;;;;;;;;;;x
farwynd_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Farwynd;;;;;;;;;;;;;x
drumm_armour_dec;Forge Drumm Armour;;;;;;;;;;;;;x
drumm_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Drumm;;;;;;;;;;;;;x
volmark_armour_dec;Forge Volmark Armour;;;;;;;;;;;;;x
volmark_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Volmark;;;;;;;;;;;;;x
greyiron_armour_dec;Forge Greyiron Armour;;;;;;;;;;;;;x
greyiron_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Greyiron;;;;;;;;;;;;;x
saltcliffe_armour_dec;Forge Saltcliffe Armour;;;;;;;;;;;;;x
saltcliffe_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Saltcliffe;;;;;;;;;;;;;x
orkwood_armour_dec;Forge Orkwood Armour;;;;;;;;;;;;;x
orkwood_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Orkwood;;;;;;;;;;;;;x
botley_armour_dec;Forge Botley Armour;;;;;;;;;;;;;x
botley_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Botley;;;;;;;;;;;;;x
wynch_armour_dec;Forge Wynch Armour;;;;;;;;;;;;;x
wynch_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Wynch;;;;;;;;;;;;;x
sunderly_armour_dec;Forge Sunderly Armour;;;;;;;;;;;;;x
sunderly_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Sunderly;;;;;;;;;;;;;x
myre_armour_dec;Forge Myre Armour;;;;;;;;;;;;;x
myre_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Myre;;;;;;;;;;;;;x
tawney_armour_dec;Forge Tawney Armour;;;;;;;;;;;;;x
tawney_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Tawney;;;;;;;;;;;;;x
sparr_armour_dec;Forge Sparr Armour;;;;;;;;;;;;;x
sparr_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Sparr;;;;;;;;;;;;;x
stonetree_armour_dec;Forge Stonetree Armour;;;;;;;;;;;;;x
stonetree_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Stonetree;;;;;;;;;;;;;x
stonehouse_armour_dec;Forge Stonehouse Armour;;;;;;;;;;;;;x
stonehouse_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Stonehouse;;;;;;;;;;;;;x
merlyn_armour_dec;Forge Merlyn Armour;;;;;;;;;;;;;x
merlyn_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Merlyn;;;;;;;;;;;;;x
clegane_armour_dec;Forge Clegane Armour;;;;;;;;;;;;;x
clegane_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Clegane;;;;;;;;;;;;;x
payne_armour_dec;Forge Payne Armour;;;;;;;;;;;;;x
payne_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Payne;;;;;;;;;;;;;x
farman_armour_dec;Forge Farman Armour;;;;;;;;;;;;;x
farman_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Farman;;;;;;;;;;;;;x
kenning_armour_dec;Forge Kenning Armour;;;;;;;;;;;;;x
kenning_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Kenning;;;;;;;;;;;;;x
blacktyde_armour_dec;Forge Blacktyde Armour;;;;;;;;;;;;;x
blacktyde_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Blacktyde;;;;;;;;;;;;;x
westerling_armour_dec;Forge Westerling Armour;;;;;;;;;;;;;x
westerling_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Westerling;;;;;;;;;;;;;x
westford_armour_dec;Forge Westford Armour;;;;;;;;;;;;;x
westford_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Westford;;;;;;;;;;;;;x
tarbeck_armour_dec;Forge Tarbeck Armour;;;;;;;;;;;;;x
tarbeck_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Tarbeck;;;;;;;;;;;;;x
kenning_kayce_armour_dec;Forge Kenning of Kayce Armour;;;;;;;;;;;;;x
kenning_kayce_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Kenning of Kayce;;;;;;;;;;;;;x
serrett_armour_dec;Forge Serrett Armour;;;;;;;;;;;;;x
serrett_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Serrett;;;;;;;;;;;;;x
harras_armour_dec;Forge Harlaw-Serrett Armour;;;;;;;;;;;;;x
harras_armour_dec_desc;Command your smiths to forge you a suit of fine armour honouring both House Harlaw and House Serrett;;;;;;;;;;;;;x
rowan_armour_dec;Forge Rowan Armour;;;;;;;;;;;;;x
rowan_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Rowan;;;;;;;;;;;;;x
ambrose_armour_dec;Forge Ambrose Armour;;;;;;;;;;;;;x
ambrose_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Ambrose;;;;;;;;;;;;;x
ashford_armour_dec;Forge Ashford Armour;;;;;;;;;;;;;x
ashford_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Ashford;;;;;;;;;;;;;x
caswell_armour_dec;Forge Caswell Armour;;;;;;;;;;;;;x
caswell_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Caswell;;;;;;;;;;;;;x
peake_armour_dec;Forge Peake Armour;;;;;;;;;;;;;x
peake_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Peake;;;;;;;;;;;;;x
roxton_armour_dec;Forge Roxton Armour;;;;;;;;;;;;;x
roxton_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Roxton;;;;;;;;;;;;;x
plumm_armour_dec;Forge Plumm Armour;;;;;;;;;;;;;x
plumm_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Plumm;;;;;;;;;;;;;x
redwyne_armour_dec;Forge Redwyne Armour;;;;;;;;;;;;;x
redwyne_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Redwyne;;;;;;;;;;;;;x
ball_armour_dec;Forge Ball Armour;;;;;;;;;;;;;x
ball_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Ball;;;;;;;;;;;;;x
beesbury_armour_dec;Forge Beesbury Armour;;;;;;;;;;;;;x
beesbury_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Beesbury;;;;;;;;;;;;;x
footly_armour_dec;Forge Footly Armour;;;;;;;;;;;;;x
footly_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Footly;;;;;;;;;;;;;x
hewett_armour_dec;Forge Hewett Armour;;;;;;;;;;;;;x
hewett_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Hewett;;;;;;;;;;;;;x
fossoway_red_armour_dec;Forge Red Apple Armour;;;;;;;;;;;;;x
fossoway_red_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Fossoway;;;;;;;;;;;;;x
fossoway_green_armour_dec;Forge Green Apple Armour;;;;;;;;;;;;;x
fossoway_green_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Fossoway;;;;;;;;;;;;;x
blackbar_armour_dec;Forge Blackbar Armour;;;;;;;;;;;;;x
blackbar_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Blackbar;;;;;;;;;;;;;x
meadows_armour_dec;Forge Meadows Armour;;;;;;;;;;;;;x
meadows_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Meadows;;;;;;;;;;;;;x
webber_armour_dec;Forge Webber Armour;;;;;;;;;;;;;x
webber_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Webber;;;;;;;;;;;;;x
crane_armour_dec;Forge Crane Armour;;;;;;;;;;;;;x
crane_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Crane;;;;;;;;;;;;;x
chester_armour_dec;Forge Chester Armour;;;;;;;;;;;;;x
chester_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Chester;;;;;;;;;;;;;x
serry_armour_dec;Forge Serry Armour;;;;;;;;;;;;;x
serry_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Serry;;;;;;;;;;;;;x
grimm_armour_dec;Forge Grimm Armour;;;;;;;;;;;;;x
grimm_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Grimm;;;;;;;;;;;;;x
leygood_armour_dec;Forge Leygood Armour;;;;;;;;;;;;;x
leygood_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Leygood;;;;;;;;;;;;;x
merryweather_armour_dec;Forge Merryweather Armour;;;;;;;;;;;;;x
merryweather_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Merryweather;;;;;;;;;;;;;x
costayne_armour_dec;Forge Costayne Armour;;;;;;;;;;;;;x
costayne_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Costayne;;;;;;;;;;;;;x
rhysling_armour_dec;Forge Rhysling Armour;;;;;;;;;;;;;x
rhysling_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Rhysling;;;;;;;;;;;;;x
vaith_armour_dec;Forge Vaith Armour;;;;;;;;;;;;;x
vaith_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Vaith;;;;;;;;;;;;;x
uller_armour_dec;Forge Uller Armour;;;;;;;;;;;;;x
uller_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Uller;;;;;;;;;;;;;x
toland_armour_dec;Forge Toland Armour;;;;;;;;;;;;;x
toland_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Toland;;;;;;;;;;;;;x
jordayne_armour_dec;Forge Jordayne Armour;;;;;;;;;;;;;x
jordayne_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Jordayne;;;;;;;;;;;;;x
gargalen_armour_dec;Forge Gargalen Armour;;;;;;;;;;;;;x
gargalen_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Gargalen;;;;;;;;;;;;;x
wyl_armour_dec;Forge Wyl Armour;;;;;;;;;;;;;x
wyl_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Wyl;;;;;;;;;;;;;x
ladybright_armour_dec;Forge Ladybright Armour;;;;;;;;;;;;;x
ladybright_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Ladybright;;;;;;;;;;;;;x
dalt_armour_dec;Forge Dalt Armour;;;;;;;;;;;;;x
dalt_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Dalt;;;;;;;;;;;;;x
qorgyle_armour_dec;Forge Qorgyle Armour;;;;;;;;;;;;;x
qorgyle_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Qorgyle;;;;;;;;;;;;;x
santagar_armour_dec;Forge Santagar Armour;;;;;;;;;;;;;x
santagar_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Santagar;;;;;;;;;;;;;x
blackmont_armour_dec;Forge Blackmont Armour;;;;;;;;;;;;;x
blackmont_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Blackmont;;;;;;;;;;;;;x
allyrion_armour_dec;Forge Allyrion Armour;;;;;;;;;;;;;x
allyrion_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Allyrion;;;;;;;;;;;;;x
manwoody_armour_dec;Forge Manwoody Armour;;;;;;;;;;;;;x
manwoody_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Manwoody;;;;;;;;;;;;;x
risley_armour_dec;Forge Risley Armour;;;;;;;;;;;;;x
